Date,Open,High,Low,Close,Adj Close,Volume
2016-11-21,60.70000076293945,60.79999923706055,60.20000076293945,60.41999816894531,48.01542282104492,6328300
2016-11-22,60.4900016784668,60.560001373291016,58.61000061035156,58.93000030517578,46.83133316040039,8518600
2016-11-23,58.810001373291016,60.380001068115234,58.599998474121094,60.18000030517578,47.824710845947266,5546600
2016-11-25,60.040000915527344,60.66999816894531,59.66999816894531,60.5099983215332,48.08695602416992,2941600
2016-11-28,59.130001068115234,59.939998626708984,59.0099983215332,59.459999084472656,47.25252914428711,6274600
2016-11-29,59.70000076293945,62.099998474121094,59.52000045776367,61.59000015258789,48.94521713256836,11858800
2016-11-30,61.630001068115234,61.84000015258789,60.630001068115234,60.79999923706055,48.31741714477539,9025200
2016-12-01,60.83000183105469,60.83000183105469,58.75,59.15999984741211,47.01411437988281,8266200
2016-12-02,59.189998626708984,60.0,58.95000076293945,59.43000030517578,47.22868728637695,8020700
2016-12-05,59.599998474121094,61.220001220703125,59.56999969482422,60.86000061035156,48.36509704589844,10227700
2016-12-06,60.7599983215332,61.720001220703125,60.33000183105469,61.619998931884766,48.96905517578125,7610400
2016-12-07,60.2599983215332,60.650001525878906,58.79999923706055,59.9900016784668,47.673709869384766,13095600
2016-12-08,60.02000045776367,60.97999954223633,59.09000015258789,60.900001525878906,48.396881103515625,9192300
2016-12-09,61.189998626708984,61.93000030517578,60.91999816894531,61.540000915527344,48.905487060546875,7102900
2016-12-12,61.529998779296875,62.45000076293945,61.5099983215332,62.040000915527344,49.30283737182617,5984500
2016-12-13,62.33000183105469,62.439998626708984,61.36000061035156,61.9900016784668,49.26309585571289,8599600
2016-12-14,61.54999923706055,62.29999923706055,61.5099983215332,61.66999816894531,49.00879669189453,5115700
2016-12-15,61.79999923706055,62.11000061035156,61.54999923706055,62.02000045776367,49.28694152832031,6416900
2016-12-16,62.119998931884766,62.4900016784668,61.83000183105469,62.220001220703125,49.44587326049805,10555800
2016-12-19,62.369998931884766,63.33000183105469,62.119998931884766,62.220001220703125,49.44587326049805,5976800
2016-12-20,62.34000015258789,62.709999084472656,61.75,62.15999984741211,49.3982048034668,5751800
2016-12-21,62.22999954223633,62.40999984741211,61.43000030517578,61.45000076293945,48.83396530151367,5498700
2016-12-22,61.58000183105469,61.91999816894531,61.349998474121094,61.65999984741211,49.000850677490234,5626000
2016-12-23,61.779998779296875,62.400001525878906,61.470001220703125,62.34000015258789,49.541236877441406,4795900
2016-12-27,62.52000045776367,63.02000045776367,62.40999984741211,62.5,49.668392181396484,5396200
2016-12-28,62.5099983215332,62.75,62.25,62.27000045776367,49.485626220703125,5190400
2016-12-29,62.38999938964844,63.060001373291016,62.38999938964844,62.72999954223633,49.85117721557617,4990000
2016-12-30,62.72999954223633,62.93000030517578,62.40999984741211,62.619998931884766,49.76375961303711,5999200
2017-01-03,62.91999816894531,63.029998779296875,61.939998626708984,62.40999984741211,49.59687042236328,9328200
2017-01-04,62.63999938964844,63.79999923706055,62.63999938964844,63.290000915527344,50.296199798583984,8674800
2017-01-05,63.380001068115234,63.95000076293945,63.029998779296875,63.77000045776367,50.67766189575195,5359400
2017-01-06,63.880001068115234,64.0,63.52000045776367,63.790000915527344,50.69355010986328,4722300
2017-01-09,63.79999923706055,64.37999725341797,63.75,64.20999908447266,51.02731704711914,8794500
2017-01-10,64.05000305175781,64.5,63.77000045776367,64.06999969482422,50.91606903076172,6523500
2017-01-11,63.380001068115234,63.650001525878906,60.59000015258789,61.13999938964844,49.07785415649414,13565200
2017-01-12,60.77000045776367,61.43000030517578,60.41999816894531,61.279998779296875,49.19023513793945,8194400
2017-01-13,61.349998474121094,62.40999984741211,61.04999923706055,61.9900016784668,49.76015853881836,7295100
2017-01-17,61.75,62.040000915527344,61.099998474121094,61.86000061035156,49.65580749511719,8446700
2017-01-18,61.7599983215332,62.13999938964844,61.31999969482422,61.65999984741211,49.495262145996094,5519400
2017-01-19,61.45000076293945,61.880001068115234,61.119998931884766,61.380001068115234,49.27050018310547,5384200
2017-01-20,61.40999984741211,61.77000045776367,61.08000183105469,61.150001525878906,49.08588409423828,6730000
2017-01-23,61.02000045776367,61.2599983215332,60.68000030517578,60.959999084472656,48.9333610534668,5244700
2017-01-24,60.90999984741211,60.93000030517578,59.66999816894531,60.58000183105469,48.62834167480469,6642000
2017-01-25,60.599998474121094,61.630001068115234,60.34000015258789,61.380001068115234,49.27050018310547,8052800
2017-01-26,61.15999984741211,61.900001525878906,61.06999969482422,61.27000045776367,49.18220138549805,7765300
2017-01-27,60.0,61.25,59.52000045776367,60.0,48.16277313232422,14151200
2017-01-30,59.90999984741211,60.470001220703125,59.27000045776367,60.43000030517578,48.50792694091797,7792700
2017-01-31,60.0099983215332,61.31999969482422,59.75,61.11000061035156,49.05377197265625,8149800
2017-02-01,61.06999969482422,61.099998474121094,60.27000045776367,60.88999938964844,48.87717819213867,5888700
2017-02-02,60.650001525878906,61.119998931884766,60.47999954223633,60.88999938964844,48.87717819213867,5365300
2017-02-03,60.900001525878906,61.060001373291016,60.439998626708984,60.66999816894531,48.7005729675293,6470300
2017-02-06,60.5099983215332,60.970001220703125,60.349998474121094,60.650001525878906,48.68452072143555,5358100
2017-02-07,60.650001525878906,60.869998931884766,60.400001525878906,60.560001373291016,48.612274169921875,4210300
2017-02-08,60.13999938964844,61.02000045776367,60.04999923706055,60.52000045776367,48.580177307128906,5357800
2017-02-09,60.52000045776367,61.0,60.41999816894531,60.84000015258789,48.83704376220703,4324600
2017-02-10,60.849998474121094,61.0,60.27000045776367,60.41999816894531,48.49989700317383,5749200
2017-02-13,60.58000183105469,60.86000061035156,60.43000030517578,60.5099983215332,48.57215118408203,6396000
2017-02-14,60.439998626708984,60.97999954223633,60.150001525878906,60.81999969482422,48.820987701416016,13562200
2017-02-15,60.91999816894531,61.84000015258789,60.400001525878906,61.650001525878906,49.48724365234375,8927600
2017-02-16,61.66999816894531,61.90999984741211,60.810001373291016,61.47999954223633,49.350772857666016,5662000
2017-02-17,61.540000915527344,62.08000183105469,61.16999816894531,61.77000045776367,49.583560943603516,8124400
2017-02-21,61.84000015258789,62.11000061035156,61.5,61.83000183105469,49.6317253112793,8503500
2017-02-22,61.720001220703125,61.95000076293945,61.29999923706055,61.36000061035156,49.254451751708984,6422200
2017-02-23,61.68000030517578,62.2400016784668,61.45000076293945,61.939998626708984,49.72002410888672,8057700
2017-02-24,61.91999816894531,62.22999954223633,61.4900016784668,62.09000015258789,49.84041976928711,6536400
2017-02-27,62.02000045776367,62.369998931884766,61.68000030517578,62.220001220703125,49.94478225708008,5214100
2017-02-28,62.11000061035156,62.400001525878906,61.689998626708984,61.84000015258789,49.63974380493164,6756100
2017-03-01,62.15999984741211,62.93000030517578,61.95000076293945,62.83000183105469,50.434444427490234,7737400
2017-03-02,62.779998779296875,63.599998474121094,62.599998474121094,63.25,50.771575927734375,8190000
2017-03-03,63.11000061035156,63.529998779296875,62.83000183105469,63.34000015258789,50.84382247924805,6125800
2017-03-06,63.0,63.849998474121094,62.880001068115234,63.54999923706055,51.012386322021484,6837000
2017-03-07,63.13999938964844,64.13999938964844,62.970001220703125,63.689998626708984,51.12477111816406,9638000
2017-03-08,63.75,64.68000030517578,63.5,64.13999938964844,51.48599624633789,7049700
2017-03-09,64.13999938964844,64.72000122070312,64.05000305175781,64.5,51.77497482299805,6957000
2017-03-10,65.30000305175781,66.44999694824219,65.11000061035156,65.87999725341797,52.88271713256836,12788100
2017-03-13,65.87000274658203,65.94000244140625,65.30000305175781,65.8499984741211,52.858638763427734,7577400
2017-03-14,65.87999725341797,66.05000305175781,65.5999984741211,65.66999816894531,52.71414566040039,3727200
2017-03-15,65.69999694824219,66.79000091552734,65.68000030517578,66.55000305175781,53.420528411865234,5241200
2017-03-16,66.4000015258789,66.44999694824219,65.55000305175781,65.9000015258789,52.898765563964844,5162800
2017-03-17,66.04000091552734,66.08999633789062,65.5,65.69000244140625,52.730194091796875,11288000
2017-03-20,65.77999877929688,66.01000213623047,65.55999755859375,65.80000305175781,52.81849670410156,4252100
2017-03-21,65.95999908447266,66.0,65.04000091552734,65.3499984741211,52.457275390625,5187400
2017-03-22,65.37999725341797,65.7300033569336,65.0999984741211,65.5199966430664,52.59373474121094,5662600
2017-03-23,65.5199966430664,66.06999969482422,65.36000061035156,65.6500015258789,52.69809341430664,4099500
2017-03-24,65.51000213623047,66.11000061035156,65.31999969482422,65.62000274658203,52.674015045166016,4056300
2017-03-27,65.37000274658203,66.27999877929688,65.23999786376953,66.0999984741211,53.05931091308594,4962300
2017-03-28,65.95999908447266,66.20999908447266,65.63999938964844,65.9800033569336,52.962982177734375,5067400
2017-03-29,65.94999694824219,66.2699966430664,65.68000030517578,65.7699966430664,52.7944221496582,3649900
2017-03-30,65.76000213623047,65.81999969482422,65.25,65.45999908447266,52.54557418823242,3749600
2017-03-31,65.45999908447266,65.5199966430664,65.1500015258789,65.16000366210938,52.30476760864258,4057800
2017-04-03,65.23999786376953,65.58999633789062,64.87999725341797,65.02999877929688,52.20040512084961,5229600
2017-04-04,65.12000274658203,65.30000305175781,64.83000183105469,65.11000061035156,52.264625549316406,3457900
2017-04-05,65.2300033569336,65.76000213623047,64.86000061035156,64.95999908447266,52.14421463012695,4396300
2017-04-06,65.02999877929688,65.19000244140625,64.6500015258789,65.08000183105469,52.240543365478516,4628400
2017-04-07,65.05999755859375,65.93000030517578,64.83000183105469,65.54000091552734,52.60978317260742,6089300
2017-04-10,65.5,65.77999877929688,64.91000366210938,64.97000122070312,52.152244567871094,7136200
2017-04-11,64.43000030517578,64.43000030517578,63.31999969482422,64.18000030517578,52.0306396484375,5404500
2017-04-12,64.16999816894531,64.41000366210938,63.66999816894531,64.37000274658203,52.1846809387207,6122000
2017-04-13,64.23999786376953,64.72000122070312,64.08000183105469,64.12999725341797,51.99008560180664,3896700
2017-04-17,64.79000091552734,64.97000122070312,64.05999755859375,64.30999755859375,52.13602828979492,4189500
2017-04-18,64.02999877929688,64.08000183105469,63.119998931884766,63.650001525878906,51.60097122192383,4755800
2017-04-19,63.900001525878906,63.93000030517578,63.310001373291016,63.45000076293945,51.43882751464844,4057100
2017-04-20,63.720001220703125,64.0,63.290000915527344,63.779998779296875,51.706356048583984,5708600
2017-04-21,63.7599983215332,64.29000091552734,63.54999923706055,63.81999969482422,51.73878860473633,4154900
2017-04-24,64.4000015258789,65.16000366210938,64.26000213623047,64.66000366210938,52.419769287109375,7121000
2017-04-25,64.94000244140625,65.62999725341797,64.81999969482422,65.0999984741211,52.77647018432617,5352900
2017-04-26,65.19000244140625,65.91999816894531,65.0199966430664,65.04000091552734,52.727848052978516,5008900
2017-04-27,65.44999694824219,67.5,65.12000274658203,66.06999969482422,53.56285095214844,11692900
2017-04-28,66.05999755859375,66.31999969482422,65.44000244140625,65.94000244140625,53.45746994018555,5521100
2017-05-01,66.0,66.66999816894531,65.94000244140625,66.4800033569336,53.89524459838867,4575800
2017-05-02,66.51000213623047,66.68000030517578,66.18000030517578,66.62999725341797,54.016841888427734,4342800
2017-05-03,66.44999694824219,66.87999725341797,66.20999908447266,66.73999786376953,54.10602569580078,4993400
2017-05-04,66.73999786376953,67.4000015258789,66.62000274658203,67.2300033569336,54.503273010253906,4287400
2017-05-05,67.19000244140625,67.22000122070312,66.31999969482422,66.98999786376953,54.308692932128906,4587800
2017-05-08,66.94000244140625,66.94999694824219,66.13999938964844,66.20999908447266,53.676353454589844,4497400
2017-05-09,66.19999694824219,66.94999694824219,65.86000061035156,66.16999816894531,53.643924713134766,4395200
2017-05-10,66.16000366210938,66.2300033569336,65.36000061035156,65.9800033569336,53.48989486694336,5140200
