Date,Open,High,Low,Close,Adj Close,Volume
2016-11-21,99.73999786376953,100.63999938964844,99.08000183105469,100.56999969482422,80.93858337402344,2882400
2016-11-22,100.56999969482422,101.0199966430664,99.52999877929688,100.29000091552734,80.7132339477539,2383400
2016-11-23,100.52999877929688,101.95999908447266,99.98999786376953,100.63999938964844,80.99491882324219,1919500
2016-11-25,100.79000091552734,101.0,100.2699966430664,100.79000091552734,81.11564636230469,982100
2016-11-28,99.8499984741211,100.45999908447266,98.79000091552734,99.4000015258789,79.9969711303711,2355700
2016-11-29,99.94000244140625,100.31999969482422,99.2699966430664,99.7699966430664,80.29474639892578,3037800
2016-11-30,100.79000091552734,101.4800033569336,100.26000213623047,100.5999984741211,80.96273040771484,2345500
2016-12-01,101.37000274658203,103.5,101.11000061035156,102.47000122070312,82.46771240234375,2928200
2016-12-02,102.27999877929688,102.44000244140625,100.73999786376953,101.7300033569336,81.87217712402344,1954600
2016-12-05,102.87999725341797,103.55999755859375,101.83000183105469,102.70999908447266,82.66085052490234,2255800
2016-12-06,103.19999694824219,103.7300033569336,101.88999938964844,103.63999938964844,83.40930938720703,1763800
2016-12-07,103.4800033569336,105.56999969482422,103.0999984741211,105.47000122070312,84.88208770751953,2605400
2016-12-08,105.87000274658203,107.18000030517578,105.55999755859375,106.56999969482422,85.76737976074219,2569200
2016-12-09,106.25,106.37999725341797,105.25,106.0199966430664,85.32472229003906,2595400
2016-12-12,105.18000030517578,105.80999755859375,103.44000244140625,104.5199966430664,84.11754608154297,2597800
2016-12-13,104.98999786376953,105.56999969482422,103.86000061035156,104.83000183105469,84.36702728271484,1676600
2016-12-14,103.38999938964844,105.62000274658203,103.29000091552734,103.98999786376953,83.69099426269531,3910600
2016-12-15,104.66000366210938,107.8499984741211,104.47000122070312,107.08000183105469,86.17781829833984,3231500
2016-12-16,106.87000274658203,107.7699966430664,105.63999938964844,105.7699966430664,85.12355041503906,3844000
2016-12-19,105.73999786376953,106.76000213623047,105.12000274658203,105.91000366210938,85.23622131347656,1714900
2016-12-20,107.08000183105469,108.29000091552734,106.5999984741211,107.0999984741211,86.19391632080078,1922800
2016-12-21,106.9800033569336,107.41999816894531,105.69999694824219,106.47000122070312,85.6868896484375,1854900
2016-12-22,105.5999984741211,106.05999755859375,104.94000244140625,105.6500015258789,85.0269775390625,2536100
2016-12-23,105.69000244140625,106.2699966430664,105.44000244140625,106.19999694824219,85.46959686279297,1688900
2016-12-27,106.27999877929688,107.0999984741211,106.20999908447266,106.5199966430664,85.72713470458984,963700
2016-12-28,106.48999786376953,106.87999725341797,104.69999694824219,104.95999908447266,84.47166442871094,1071400
2016-12-29,105.31999969482422,105.66999816894531,103.52999877929688,103.91999816894531,83.63465881347656,1369000
2016-12-30,104.52999877929688,104.7300033569336,103.58000183105469,104.05999755859375,83.74732971191406,1466100
2017-01-03,105.2300033569336,106.0999984741211,103.56999969482422,104.86000061035156,84.39118194580078,2128300
2017-01-04,105.31999969482422,106.5199966430664,105.16000366210938,106.13999938964844,85.42131805419922,2071700
2017-01-05,105.5199966430664,106.16000366210938,103.44999694824219,104.55000305175781,84.14169311523438,1720400
2017-01-06,105.18000030517578,105.97000122070312,104.75,105.1500015258789,84.62454986572266,1983700
2017-01-09,104.47000122070312,105.5,103.93000030517578,104.73999786376953,84.29458618164062,1857700
2017-01-10,105.0,106.58999633789062,104.88999938964844,105.56999969482422,84.96257019042969,1491500
2017-01-11,105.72000122070312,107.08999633789062,105.30999755859375,106.48999786376953,85.70299530029297,1990700
2017-01-12,105.62000274658203,105.91000366210938,103.05000305175781,104.22000122070312,83.87608337402344,2302600
2017-01-13,105.12999725341797,106.45999908447266,104.54000091552734,105.2300033569336,84.68897247314453,1380300
2017-01-17,103.98999786376953,104.9800033569336,103.52999877929688,103.91999816894531,83.63465881347656,2760400
2017-01-18,104.73999786376953,105.6500015258789,103.63999938964844,105.58999633789062,84.9786605834961,2525000
2017-01-19,105.9800033569336,106.02999877929688,103.88999938964844,104.76000213623047,84.31068420410156,2078300
2017-01-20,105.2699966430664,106.05000305175781,104.88999938964844,105.58999633789062,84.9786605834961,1673100
2017-01-23,105.0999984741211,105.51000213623047,104.0999984741211,104.48999786376953,84.0933837890625,1292100
2017-01-24,105.06999969482422,106.44000244140625,105.04000091552734,105.69000244140625,85.05915832519531,1294900
2017-01-25,106.69000244140625,107.5,106.33999633789062,107.36000061035156,86.40316009521484,2176300
2017-01-26,107.33000183105469,108.05999755859375,106.8499984741211,107.33999633789062,86.3870620727539,2105100
2017-01-27,106.80000305175781,107.16000366210938,106.26000213623047,106.58999633789062,85.78348541259766,995400
