Date,Open,High,Low,Close,Adj Close,Volume
2016-11-21,100.63999938964844,102.30999755859375,100.30999755859375,102.08999633789062,98.21265411376953,1709000
2016-11-22,100.94999694824219,100.94999694824219,98.19999694824219,100.80999755859375,96.98125457763672,3093700
2016-11-23,100.19000244140625,101.86000061035156,100.08999633789062,101.0,97.16404724121094,1479500
2016-11-25,102.0,102.93000030517578,101.58999633789062,102.36000061035156,98.472412109375,708300
2016-11-28,102.23999786376953,103.33999633789062,101.83999633789062,101.9800033569336,98.1068344116211,1587900
2016-11-29,103.56999969482422,104.33999633789062,102.95999908447266,103.4000015258789,99.4729232788086,2183100
2016-11-30,103.44000244140625,103.69999694824219,101.63999938964844,101.86000061035156,97.99138641357422,1960100
2016-12-01,101.79000091552734,102.41000366210938,99.11000061035156,99.79000091552734,96.00001525878906,1547800
2016-12-02,100.16000366210938,101.55999755859375,99.58999633789062,100.19999694824219,96.39443969726562,1155000
2016-12-05,101.02999877929688,101.51000213623047,100.16000366210938,101.43000030517578,97.57772064208984,1790000
2016-12-06,101.18000030517578,104.73999786376953,100.69000244140625,104.61000061035156,100.63695526123047,2005100
2016-12-07,104.2300033569336,105.22000122070312,103.30000305175781,104.41999816894531,100.45414733886719,1558800
2016-12-08,104.44999694824219,104.80000305175781,103.77999877929688,104.44999694824219,100.48301696777344,1272500
2016-12-09,105.16000366210938,105.5,104.43000030517578,105.22000122070312,101.2237777709961,1324600
2016-12-12,105.44000244140625,106.44999694824219,105.22000122070312,105.80999755859375,101.79136657714844,1449400
2016-12-13,105.7699966430664,106.9800033569336,105.38999938964844,106.7300033569336,102.67643737792969,1020400
2016-12-14,106.08999633789062,106.2699966430664,104.0,104.87000274658203,100.88706970214844,2068400
2016-12-15,102.5,103.83999633789062,100.80999755859375,102.6500015258789,98.75139617919922,3247600
2016-12-16,102.41000366210938,103.52999877929688,102.3499984741211,103.5,99.56910705566406,2861000
2016-12-19,103.45999908447266,103.77999877929688,102.5999984741211,102.86000061035156,98.95341491699219,1145300
2016-12-20,102.87999725341797,103.5,101.5999984741211,101.8499984741211,97.98176574707031,1763900
2016-12-21,101.83000183105469,102.36000061035156,101.37000274658203,101.66000366210938,97.79899597167969,1480700
2016-12-22,101.68000030517578,101.72000122070312,100.87000274658203,101.56999969482422,97.71240234375,854500
2016-12-23,101.56999969482422,102.69999694824219,101.43000030517578,102.31999969482422,98.43391418457031,664000
2016-12-27,102.52999877929688,103.38999938964844,101.9800033569336,103.13999938964844,99.2227783203125,1146500
2016-12-28,102.83999633789062,104.19999694824219,102.83999633789062,103.05999755859375,99.3770523071289,1315600
2016-12-29,103.0,103.73999786376953,102.83000183105469,103.5,99.80133819580078,683300
2016-12-30,103.30999755859375,103.93000030517578,102.8499984741211,103.19999694824219,99.5120620727539,973800
2017-01-03,103.87000274658203,103.9000015258789,102.58999633789062,103.33000183105469,99.63742065429688,1381100
2017-01-04,103.87999725341797,105.3499984741211,103.37999725341797,104.27999877929688,100.55345916748047,1502800
2017-01-05,104.58000183105469,105.27999877929688,104.11000061035156,104.94999694824219,101.19952392578125,1453900
2017-01-06,105.13999938964844,105.30999755859375,103.62000274658203,104.95999908447266,101.20914459228516,1821000
2017-01-09,104.7699966430664,107.19999694824219,104.7699966430664,107.0,103.17625427246094,1163300
2017-01-10,110.51000213623047,115.94000244140625,110.5,113.66999816894531,109.60790252685547,3973400
2017-01-11,113.98999786376953,116.16000366210938,113.41999816894531,114.75,110.64929962158203,2485000
2017-01-12,113.70999908447266,114.9000015258789,111.9800033569336,114.43000030517578,110.34072875976562,1546700
2017-01-13,114.62000274658203,115.41000366210938,114.08999633789062,115.19999694824219,111.08320617675781,1034300
2017-01-17,114.20999908447266,115.75,114.05000305175781,115.44999694824219,111.32429504394531,1241400
2017-01-18,115.66000366210938,116.0,114.7300033569336,115.47000122070312,111.34358978271484,902200
2017-01-19,115.11000061035156,115.37999725341797,113.91999816894531,114.58000183105469,110.48538208007812,934600
2017-01-20,114.80000305175781,115.33999633789062,113.19000244140625,113.6500015258789,109.5886001586914,1401800
2017-01-23,113.37999725341797,114.47000122070312,113.37999725341797,114.16000366210938,110.08038330078125,1369700
2017-01-24,113.93000030517578,115.33999633789062,113.5,114.55999755859375,110.46610260009766,1336300
2017-01-25,114.55999755859375,116.19000244140625,114.38999938964844,115.94000244140625,111.79676818847656,1484600
2017-01-26,115.91000366210938,116.26000213623047,114.93000030517578,115.3499984741211,111.22785949707031,1147600
2017-01-27,115.83000183105469,117.80000305175781,115.5199966430664,116.95999908447266,112.78033447265625,1213200
2017-01-30,116.83999633789062,116.83999633789062,114.94999694824219,115.38999938964844,111.26644897460938,2850600
2017-01-31,115.86000061035156,120.41000366210938,115.86000061035156,118.33000183105469,114.10137176513672,2963000
2017-02-01,118.80999755859375,119.25,117.3499984741211,118.51000213623047,114.27494049072266,1461400
2017-02-02,117.75,118.31999969482422,117.05000305175781,117.62000274658203,113.416748046875,1685500
2017-02-03,118.19999694824219,118.95999908447266,117.62999725341797,118.13999938964844,113.91816711425781,1019000
2017-02-06,117.77999877929688,118.27999877929688,116.7300033569336,117.23999786376953,113.05033111572266,1075200
2017-02-07,117.83000183105469,118.37999725341797,117.11000061035156,118.11000061035156,113.88922882080078,800100
2017-02-08,117.87000274658203,118.22000122070312,116.8499984741211,117.1500015258789,112.96354675292969,1011000
2017-02-09,117.1500015258789,118.0999984741211,117.11000061035156,117.5999984741211,113.39744567871094,1002000
2017-02-10,117.54000091552734,117.80999755859375,116.87000274658203,117.33000183105469,113.13710021972656,780500
2017-02-13,117.43000030517578,118.12000274658203,117.23999786376953,117.75,113.5420913696289,659900
2017-02-14,117.37999725341797,117.75,116.68000030517578,117.18000030517578,112.99246978759766,1129700
2017-02-15,116.76000213623047,117.75,116.70999908447266,117.30999755859375,113.11781311035156,1160200
2017-02-16,117.56999969482422,118.0,115.87000274658203,116.31999969482422,112.16319274902344,1490200
2017-02-17,116.20999908447266,116.87000274658203,115.33000183105469,116.87000274658203,112.69353485107422,1220700
